	Date	Time	101	102	103	105	201	202	203	204	205	206	207	208	209
0	07/02/2019	09:47:33	0.4476	0.4525	0.4631	0.5032	22.679	22.119	22.589	22.293	22.645	22.414	22.417	23.5	22.323
1	07/02/2019	09:47:43	0.448	0.4529	0.4632	0.5032	22.688	22.125	22.588	22.292	22.644	22.417	22.413	23.499	22.324
2	07/02/2019	09:47:53	0.448	0.4527	0.4635	0.5029	22.703	22.139	22.588	22.291	22.647	22.42	22.41	23.49	22.321
3	07/02/2019	09:48:03	0.4482	0.4531	0.4637	0.5028	22.701	22.144	22.589	22.286	22.645	22.417	22.407	23.459	22.32
4	07/02/2019	09:48:13	0.4483	0.4534	0.4639	0.5027	22.706	22.152	22.588	22.286	22.648	22.42	22.405	23.458	22.318
5	07/02/2019	09:48:23	0.4485	0.4533	0.464	0.5025	22.697	22.156	22.59	22.287	22.646	22.419	22.405	23.466	22.319
6	07/02/2019	09:48:33	0.4487	0.4532	0.4637	0.5025	22.697	22.16	22.59	22.281	22.649	22.419	22.397	23.468	22.32
7	07/02/2019	09:48:43	0.4482	0.4536	0.4638	0.5025	22.707	22.171	22.592	22.279	22.648	22.421	22.398	23.466	22.317
8	07/02/2019	09:48:53	0.4484	0.4534	0.4639	0.5028	22.721	22.181	22.589	22.282	22.648	22.42	22.396	23.462	22.313
9	07/02/2019	09:49:03	0.4482	0.4533	0.4636	0.5029	22.727	22.19	22.588	22.284	22.648	22.42	22.397	23.464	22.311
10	07/02/2019	09:49:13	0.4479	0.4531	0.4638	0.5029	22.727	22.203	22.591	22.283	22.647	22.417	22.396	23.468	22.317
11	07/02/2019	09:49:23	0.4478	0.4527	0.4634	0.5032	22.727	22.213	22.588	22.285	22.644	22.418	22.395	23.462	22.32
12	07/02/2019	09:49:33	0.4481	0.4531	0.4636	0.5033	22.723	22.228	22.589	22.283	22.649	22.416	22.391	23.449	22.323
13	07/02/2019	09:49:43	0.4477	0.4526	0.4633	0.5034	22.723	22.248	22.589	22.278	22.645	22.416	22.388	23.438	22.321
14	07/02/2019	09:49:53	0.4477	0.4524	0.4632	0.5037	22.726	22.261	22.588	22.277	22.645	22.418	22.39	23.439	22.32
15	07/02/2019	09:50:03	0.4474	0.4521	0.4631	0.5039	22.734	22.258	22.587	22.277	22.645	22.419	22.388	23.442	22.318
16	07/02/2019	09:50:13	0.4473	0.4526	0.4631	0.5038	22.752	22.215	22.585	22.282	22.65	22.42	22.391	23.443	22.318
17	07/02/2019	09:50:23	0.4479	0.4526	0.4632	0.5039	22.763	22.105	22.588	22.283	22.65	22.424	22.388	23.444	22.316
18	07/02/2019	09:50:33	0.4482	0.4527	0.4633	0.5035	22.756	21.923	22.593	22.281	22.652	22.423	22.387	23.442	22.314
19	07/02/2019	09:50:43	0.4483	0.4529	0.4635	0.5035	22.735	21.695	22.591	22.278	22.652	22.421	22.383	23.445	22.316
