	Date	Time	101	102	103	105	201	202	203	204	205	206	207	208	209
0	11/02/2019	14:06:35	0.3961	0.4048	0.3831	0.5082	21.493	20.433	22.308	21.926	22.28	22.077	22.048	23.357	21.949
1	11/02/2019	14:06:45	0.3963	0.4048	0.3834	0.508	21.487	20.523	22.312	21.923	22.277	22.074	22.044	23.353	21.944
2	11/02/2019	14:06:55	0.3961	0.4041	0.3828	0.5083	21.501	20.628	22.309	21.923	22.275	22.074	22.044	23.36	21.942
3	11/02/2019	14:07:05	0.3957	0.4041	0.3829	0.5085	21.536	20.741	22.308	21.921	22.274	22.072	22.041	23.37	21.944
4	11/02/2019	14:07:15	0.3951	0.4034	0.3824	0.5086	21.574	20.859	22.308	21.92	22.274	22.067	22.037	23.382	21.954
5	11/02/2019	14:07:25	0.3948	0.4035	0.3821	0.5085	21.623	20.963	22.306	21.92	22.274	22.068	22.041	23.403	21.958
6	11/02/2019	14:07:35	0.3953	0.4033	0.382	0.5083	21.688	21.063	22.304	21.916	22.275	22.067	22.041	23.414	21.959
7	11/02/2019	14:07:46	0.3949	0.4037	0.3819	0.5083	21.748	21.146	22.307	21.914	22.275	22.069	22.04	23.418	21.962
8	11/02/2019	14:07:56	0.3952	0.4033	0.3821	0.5083	21.808	21.225	22.309	21.914	22.277	22.07	22.042	23.418	21.958
9	11/02/2019	14:08:06	0.3952	0.4037	0.3824	0.5086	21.873	21.301	22.307	21.913	22.284	22.069	22.042	23.422	21.954
10	11/02/2019	14:08:16	0.3952	0.4041	0.3827	0.5086	21.934	21.374	22.307	21.912	22.283	22.072	22.04	23.423	21.955
11	11/02/2019	14:08:26	0.3955	0.4037	0.3823	0.5086	21.981	21.436	22.306	21.909	22.28	22.067	22.038	23.43	21.954
12	11/02/2019	14:08:36	0.3952	0.4034	0.3822	0.5087	22.031	21.496	22.304	21.917	22.282	22.067	22.038	23.434	21.957
13	11/02/2019	14:08:46	0.3954	0.4039	0.3826	0.5084	22.081	21.553	22.307	21.919	22.284	22.065	22.037	23.437	21.963
14	11/02/2019	14:08:56	0.3957	0.404	0.3828	0.5084	22.131	21.604	22.305	21.914	22.285	22.071	22.035	23.439	21.965
15	11/02/2019	14:09:06	0.3956	0.404	0.3827	0.5084	22.175	21.647	22.306	21.91	22.287	22.069	22.04	23.438	21.968
16	11/02/2019	14:09:16	0.3952	0.4038	0.3823	0.5084	22.209	21.686	22.304	21.909	22.279	22.063	22.043	23.429	21.97
17	11/02/2019	14:09:26	0.395	0.4037	0.3822	0.5085	22.241	21.72	22.301	21.911	22.282	22.062	22.038	23.42	21.974
18	11/02/2019	14:09:36	0.395	0.4033	0.3824	0.5086	22.271	21.745	22.302	21.912	22.284	22.065	22.036	23.422	21.97
19	11/02/2019	14:09:46	0.3948	0.4035	0.3821	0.5086	22.302	21.766	22.299	21.913	22.284	22.062	22.035	23.427	21.973
20	11/02/2019	14:09:56	0.3949	0.4037	0.3822	0.5085	22.325	21.782	22.298	21.919	22.284	22.063	22.032	23.432	21.976
21	11/02/2019	14:10:06	0.3949	0.4038	0.3822	0.5085	22.346	21.796	22.299	21.919	22.285	22.062	22.03	23.434	21.981
